profile_id,building_id,owner_type,num_properties_owned,annual_rental_income_eur,existing_mortgage_eur,credit_rating,max_loan_capacity_eur,cash_reserves_eur,age_of_owner,avg_tenant_income_eur,avg_rent_eur_m2,rent_control_applies,max_rent_increase_pct,tenant_hardship_risk,vacancy_rate_pct,risk_tolerance
FIN-01620,BLD-01620,Housing cooperative,1,0.0,174444.28,Excellent,699258.92,131589.39,0,51725.0,7.71,FALSE,0.0,Medium,1.9,Medium
FIN-01621,BLD-01621,Condominium,1,0.0,142810.12,Excellent,755537.28,150823.77,0,70247.0,18.87,TRUE,8.0,Low,0.0,Low
FIN-01622,BLD-01622,Condominium,1,0.0,10415.68,Very Good,190469.76,19757.26,0,57488.0,12.49,TRUE,8.0,Medium,0.0,Medium
FIN-01623,BLD-01623,Condominium,1,0.0,57851.37,Excellent,53722.34,88060.82,0,67222.0,19.59,TRUE,8.0,Medium,0.0,Medium
FIN-01624,BLD-01624,Municipal,10,364243.2,0.0,Excellent,552885.47,52833.84,0,31815.0,8.79,TRUE,8.0,Medium,4.6,Low
FIN-01625,BLD-01625,Individual,4,174340.94,117571.74,Good,274572.24,183452.01,68,40096.0,15.9,FALSE,0.0,Medium,5.7,High
FIN-01626,BLD-01626,Individual,1,111778.72,484228.35,Good,310387.24,72721.63,68,55946.0,16.99,TRUE,8.0,High,4.5,Medium
FIN-01627,BLD-01627,Condominium,1,0.0,140706.08,Good,99493.81,62600.62,0,87489.0,16.16,TRUE,8.0,Low,0.0,High
FIN-01628,BLD-01628,Municipal,49,78403.2,0.0,Excellent,730045.39,196449.52,0,34880.0,8.88,TRUE,8.0,Medium,4.8,High
FIN-01629,BLD-01629,Corporate landlord,26,867299.03,203757.63,Excellent,116798.61,5444.13,0,53798.0,16.04,TRUE,8.0,Medium,1.9,High
FIN-01630,BLD-01630,Condominium,1,0.0,143712.74,Very Good,280417.36,143359.73,0,77130.0,12.84,TRUE,8.0,Medium,0.0,High
FIN-01631,BLD-01631,Individual,1,358791.18,36380.18,Fair,370033.82,16453.84,46,46342.0,16.36,FALSE,0.0,Medium,7.4,Low
FIN-01632,BLD-01632,Corporate landlord,36,215885.52,953420.1,Excellent,726438.7,157288.1,0,47753.0,16.26,TRUE,8.0,Low,5.2,Low
FIN-01633,BLD-01633,Housing cooperative,1,0.0,119861.13,Excellent,509749.11,113390.13,0,34745.0,7.82,FALSE,0.0,Medium,2.1,High
FIN-01634,BLD-01634,Corporate landlord,41,207973.7,281441.06,Very Good,335499.74,179966.72,0,45558.0,14.52,TRUE,8.0,Low,3.6,Medium
FIN-01635,BLD-01635,Municipal,23,168979.2,0.0,Excellent,77808.19,174806.15,0,41295.0,9.5,TRUE,8.0,High,3.8,Medium
FIN-01636,BLD-01636,Housing cooperative,1,0.0,50874.42,Very Good,182239.57,100865.62,0,47454.0,10.15,FALSE,0.0,Low,0.2,Medium
FIN-01637,BLD-01637,Municipal,22,149875.2,0.0,Excellent,105349.73,86669.66,0,42056.0,8.23,TRUE,8.0,Medium,2.2,High
FIN-01638,BLD-01638,Corporate landlord,31,170388.75,541274.21,Good,409990.32,39328.88,0,42133.0,15.02,FALSE,0.0,Low,5.8,Medium
FIN-01639,BLD-01639,Municipal,76,115632.0,0.0,Excellent,75884.22,22679.52,0,28552.0,7.18,TRUE,8.0,High,4.6,Medium
FIN-01640,BLD-01640,Condominium,1,0.0,61118.9,Excellent,237866.88,130872.68,0,54263.0,13.13,TRUE,8.0,Low,0.0,Medium
FIN-01641,BLD-01641,Municipal,71,168748.8,0.0,Excellent,89028.32,16390.43,0,41963.0,8.24,TRUE,8.0,High,1.8,Low
FIN-01642,BLD-01642,Housing cooperative,1,0.0,391279.01,Very Good,150445.79,86250.02,0,53475.0,8.85,FALSE,0.0,Medium,0.0,Low
FIN-01643,BLD-01643,Housing cooperative,1,0.0,97509.75,Excellent,640029.97,176362.28,0,51815.0,8.37,FALSE,0.0,Medium,0.7,Medium
FIN-01644,BLD-01644,Municipal,45,454550.4,0.0,Excellent,358247.19,98968.08,0,31147.0,9.19,TRUE,8.0,Medium,2.3,Medium
FIN-01645,BLD-01645,Condominium,1,0.0,144095.16,Very Good,235750.26,47124.33,0,51032.0,15.61,TRUE,8.0,Low,0.0,High
FIN-01646,BLD-01646,Condominium,1,0.0,45273.0,Excellent,582805.33,57502.0,0,75639.0,16.96,TRUE,8.0,Low,0.0,Low
FIN-01647,BLD-01647,Corporate landlord,16,342827.27,1346679.23,Very Good,399944.24,160405.13,0,48771.0,16.92,TRUE,8.0,Low,0.5,Low
FIN-01648,BLD-01648,Housing cooperative,1,0.0,382488.51,Very Good,531900.07,174084.54,0,34030.0,7.21,FALSE,0.0,Medium,3.0,Medium
FIN-01649,BLD-01649,Condominium,1,0.0,135778.4,Excellent,97811.06,60549.52,0,87832.0,14.34,TRUE,8.0,Low,0.0,High
FIN-01650,BLD-01650,Condominium,1,0.0,100250.89,Very Good,133411.47,81365.81,0,73627.0,17.56,TRUE,8.0,Medium,0.0,High
FIN-01651,BLD-01651,Municipal,11,65769.6,0.0,Excellent,426558.27,28340.2,0,39811.0,9.24,TRUE,8.0,High,1.3,Medium
FIN-01652,BLD-01652,Housing cooperative,1,0.0,53244.92,Excellent,691497.51,18521.08,0,40564.0,9.49,FALSE,0.0,Medium,1.4,Low
FIN-01653,BLD-01653,Housing cooperative,1,0.0,328858.82,Excellent,628232.96,8996.54,0,50798.0,10.01,FALSE,0.0,Low,2.7,High
FIN-01654,BLD-01654,Individual,4,23656.76,586067.75,Fair,81306.83,70322.39,69,58635.0,13.54,FALSE,0.0,Medium,1.8,Low
FIN-01655,BLD-01655,Municipal,49,99984.0,0.0,Excellent,213903.99,43680.57,0,35741.0,7.81,TRUE,8.0,Medium,4.1,High
FIN-01656,BLD-01656,Municipal,59,195494.4,0.0,Excellent,111431.14,57722.56,0,44625.0,9.78,TRUE,8.0,High,3.7,Low
FIN-01657,BLD-01657,Individual,5,213669.15,161674.94,Very Good,375963.68,98565.35,47,48094.0,12.69,TRUE,8.0,Medium,8.3,Medium
FIN-01658,BLD-01658,Individual,3,60527.02,518413.76,Very Good,316890.91,39371.49,70,56323.0,10.56,TRUE,8.0,Medium,3.7,High
FIN-01659,BLD-01659,Individual,1,191354.17,141063.46,Fair,683937.52,92112.43,56,58866.0,9.51,FALSE,0.0,Low,5.0,Medium
FIN-01660,BLD-01660,Housing cooperative,1,0.0,236797.57,Good,768288.86,182646.55,0,45657.0,7.62,FALSE,0.0,Medium,0.7,High
FIN-01661,BLD-01661,Housing cooperative,1,0.0,396945.47,Excellent,363714.72,71110.02,0,34356.0,7.61,FALSE,0.0,Medium,1.5,High
FIN-01662,BLD-01662,Condominium,1,0.0,26372.14,Excellent,204201.58,161892.12,0,52013.0,17.57,TRUE,8.0,Low,0.0,High
FIN-01663,BLD-01663,Municipal,21,259680.0,0.0,Excellent,626281.18,153560.47,0,31697.0,9.3,TRUE,8.0,Medium,3.2,Low
FIN-01664,BLD-01664,Housing cooperative,1,0.0,161474.95,Very Good,318499.87,181973.76,0,50594.0,7.62,FALSE,0.0,Medium,0.3,High
FIN-01665,BLD-01665,Housing cooperative,1,0.0,344142.77,Excellent,190533.42,130681.32,0,33386.0,9.69,FALSE,0.0,Medium,1.0,Low
FIN-01666,BLD-01666,Housing cooperative,1,0.0,62499.16,Very Good,386579.04,23077.65,0,46626.0,9.23,FALSE,0.0,Medium,1.4,Low
FIN-01667,BLD-01667,Individual,3,346559.74,460318.04,Very Good,135744.16,174059.26,67,63982.0,15.84,FALSE,0.0,Medium,6.7,Low
FIN-01668,BLD-01668,Condominium,1,0.0,81425.41,Very Good,634030.3,182238.15,0,50668.0,19.9,TRUE,8.0,Low,0.0,Low
FIN-01669,BLD-01669,Housing cooperative,1,0.0,132749.03,Excellent,196808.57,101419.1,0,45335.0,10.42,FALSE,0.0,Medium,1.2,Medium
FIN-01670,BLD-01670,Corporate landlord,45,176124.57,1237397.7,Excellent,649227.23,160141.05,0,59186.0,15.47,FALSE,0.0,Low,4.6,High
FIN-01671,BLD-01671,Housing cooperative,1,0.0,83332.11,Good,636827.5,130003.16,0,47064.0,8.26,FALSE,0.0,Medium,2.6,Low
FIN-01672,BLD-01672,Condominium,1,0.0,114278.29,Good,118915.95,62006.55,0,88678.0,19.35,TRUE,8.0,Medium,0.0,Low
FIN-01673,BLD-01673,Housing cooperative,1,0.0,299903.76,Excellent,772613.58,26227.47,0,32917.0,9.21,FALSE,0.0,Medium,0.5,Medium
FIN-01674,BLD-01674,Housing cooperative,1,0.0,321880.72,Excellent,61705.38,139813.94,0,39244.0,9.47,FALSE,0.0,Medium,0.8,High
FIN-01675,BLD-01675,Individual,4,61217.39,11107.21,Good,455893.0,71650.34,73,37769.0,10.53,FALSE,0.0,Medium,0.4,Low
FIN-01676,BLD-01676,Corporate landlord,18,126350.03,393247.32,Good,769129.68,158679.87,0,51601.0,15.22,TRUE,8.0,Medium,6.0,Medium
FIN-01677,BLD-01677,Corporate landlord,37,426977.6,446435.85,Excellent,379532.98,55163.9,0,68728.0,21.84,FALSE,0.0,Low,0.4,Low
FIN-01678,BLD-01678,Corporate landlord,14,350479.07,370364.87,Very Good,680426.84,41613.53,0,48235.0,20.71,TRUE,8.0,Low,4.8,Low
FIN-01679,BLD-01679,Corporate landlord,29,130659.62,1201105.11,Excellent,473720.09,100371.58,0,64384.0,16.19,TRUE,8.0,Low,5.5,High
FIN-01680,BLD-01680,Municipal,67,89241.6,0.0,Excellent,696279.56,84247.94,0,38841.0,7.37,TRUE,8.0,High,4.0,Low
FIN-01681,BLD-01681,Municipal,22,260092.8,0.0,Excellent,129839.59,131279.1,0,28911.0,9.49,TRUE,8.0,High,2.2,Medium
FIN-01682,BLD-01682,Individual,1,458141.68,268942.75,Fair,62803.01,14167.3,62,58525.0,10.79,TRUE,8.0,Low,4.1,Low
FIN-01683,BLD-01683,Housing cooperative,1,0.0,290444.5,Excellent,618496.54,34992.09,0,48909.0,7.47,FALSE,0.0,Low,0.0,Medium
FIN-01684,BLD-01684,Individual,1,535242.83,362235.62,Excellent,409762.67,164253.11,43,32095.0,9.67,FALSE,0.0,Medium,3.4,High
FIN-01685,BLD-01685,Municipal,27,415363.2,0.0,Excellent,403250.35,157014.29,0,32525.0,7.59,TRUE,8.0,Medium,2.4,Low
FIN-01686,BLD-01686,Condominium,1,0.0,114451.82,Good,116902.84,83166.11,0,53438.0,18.86,TRUE,8.0,Medium,0.0,Medium
FIN-01687,BLD-01687,Corporate landlord,48,330764.43,244540.77,Very Good,398935.72,50348.77,0,48182.0,20.07,FALSE,0.0,Low,0.8,Medium
FIN-01688,BLD-01688,Corporate landlord,37,115084.19,326781.88,Good,102939.34,180403.01,0,43270.0,13.89,TRUE,8.0,Low,1.6,Low
FIN-01689,BLD-01689,Housing cooperative,1,0.0,60215.66,Good,352901.4,133520.4,0,47567.0,10.42,FALSE,0.0,Medium,1.2,Low
FIN-01690,BLD-01690,Condominium,1,0.0,22557.36,Excellent,754484.55,123691.95,0,72506.0,14.58,TRUE,8.0,Low,0.0,Medium
FIN-01691,BLD-01691,Individual,2,231031.39,52516.9,Excellent,371632.73,35244.95,65,35880.0,13.01,TRUE,8.0,Low,0.2,Low
FIN-01692,BLD-01692,Condominium,1,0.0,120150.58,Excellent,366766.35,128636.63,0,88653.0,19.51,TRUE,8.0,Low,0.0,Medium
FIN-01693,BLD-01693,Condominium,1,0.0,78159.96,Very Good,538549.2,62523.88,0,75490.0,12.67,TRUE,8.0,Low,0.0,Medium
FIN-01694,BLD-01694,Corporate landlord,28,361654.67,475749.2,Excellent,276673.27,35891.4,0,58606.0,21.4,TRUE,8.0,Low,0.1,High
FIN-01695,BLD-01695,Individual,5,248507.67,150425.02,Good,778639.66,195919.26,35,37078.0,9.81,TRUE,8.0,Medium,6.1,Medium
FIN-01696,BLD-01696,Condominium,1,0.0,95734.81,Excellent,433156.82,182277.4,0,78076.0,15.08,TRUE,8.0,Low,0.0,High
FIN-01697,BLD-01697,Individual,1,673827.13,282791.05,Very Good,670235.22,121119.24,64,63537.0,15.42,TRUE,8.0,High,4.4,Low
FIN-01698,BLD-01698,Corporate landlord,49,75064.9,1146360.64,Good,119033.86,177073.61,0,54289.0,17.95,TRUE,8.0,Low,2.4,Low
FIN-01699,BLD-01699,Individual,5,344241.89,433275.31,Good,294241.89,77452.72,39,52751.0,15.79,FALSE,0.0,High,1.1,Medium
FIN-01700,BLD-01700,Condominium,1,0.0,57830.62,Good,136087.7,157125.12,0,89139.0,15.37,TRUE,8.0,Low,0.0,Medium
FIN-01701,BLD-01701,Housing cooperative,1,0.0,214671.1,Excellent,178628.14,11672.46,0,47413.0,8.58,FALSE,0.0,Medium,0.7,Medium
FIN-01702,BLD-01702,Housing cooperative,1,0.0,319825.07,Good,253022.21,90296.89,0,42136.0,10.51,FALSE,0.0,Medium,1.3,Low
FIN-01703,BLD-01703,Municipal,62,145795.2,0.0,Excellent,314492.75,166581.63,0,42097.0,9.87,TRUE,8.0,Medium,4.2,Low
FIN-01704,BLD-01704,Corporate landlord,17,329202.42,675431.87,Very Good,739737.11,18587.19,0,71368.0,16.37,TRUE,8.0,Medium,4.6,Low
FIN-01705,BLD-01705,Municipal,48,109286.4,0.0,Excellent,533267.04,145859.24,0,31615.0,8.23,TRUE,8.0,High,3.0,High
FIN-01706,BLD-01706,Condominium,1,0.0,109280.76,Very Good,192899.29,153988.17,0,50493.0,15.25,TRUE,8.0,Low,0.0,High
FIN-01707,BLD-01707,Condominium,1,0.0,99993.92,Excellent,406634.39,121859.23,0,47370.0,16.12,TRUE,8.0,Medium,0.0,High
FIN-01708,BLD-01708,Condominium,1,0.0,138901.18,Very Good,396158.77,30250.64,0,50970.0,17.05,TRUE,8.0,Medium,0.0,High
FIN-01709,BLD-01709,Housing cooperative,1,0.0,187826.69,Excellent,187463.68,116040.29,0,38963.0,7.73,FALSE,0.0,Low,1.6,Low
FIN-01710,BLD-01710,Corporate landlord,32,80592.68,280322.01,Very Good,144829.08,56507.07,0,57766.0,20.83,TRUE,8.0,Low,5.7,Low
FIN-01711,BLD-01711,Municipal,49,91948.8,0.0,Excellent,790265.25,49097.8,0,30308.0,8.08,TRUE,8.0,High,4.0,Low
FIN-01712,BLD-01712,Individual,3,126500.33,169887.27,Good,99595.78,86779.48,65,37359.0,11.73,FALSE,0.0,Medium,3.4,Medium
FIN-01713,BLD-01713,Municipal,25,151420.8,0.0,Excellent,159071.76,160117.84,0,29321.0,8.99,TRUE,8.0,High,3.7,High
FIN-01714,BLD-01714,Individual,1,118945.98,510345.3,Excellent,775274.2,164044.5,45,36134.0,13.08,FALSE,0.0,Medium,6.1,High
FIN-01715,BLD-01715,Corporate landlord,47,672189.86,732351.3,Excellent,246589.06,89713.75,0,51102.0,21.4,TRUE,8.0,Low,4.1,Medium
FIN-01716,BLD-01716,Condominium,1,0.0,53331.03,Very Good,209048.28,173606.87,0,75499.0,15.63,TRUE,8.0,Low,0.0,Low
FIN-01717,BLD-01717,Housing cooperative,1,0.0,382939.33,Good,358317.5,56418.39,0,46528.0,7.9,FALSE,0.0,Low,1.8,High
FIN-01718,BLD-01718,Municipal,48,213753.6,0.0,Excellent,126907.14,12233.99,0,37313.0,9.96,TRUE,8.0,Medium,4.4,Low
FIN-01719,BLD-01719,Condominium,1,0.0,37296.35,Very Good,68819.87,158875.89,0,51835.0,16.85,TRUE,8.0,Medium,0.0,High
FIN-01720,BLD-01720,Corporate landlord,43,364962.69,909197.6,Excellent,327426.0,19733.77,0,70172.0,21.83,FALSE,0.0,Low,4.7,Low
FIN-01721,BLD-01721,Corporate landlord,20,530358.59,501847.11,Excellent,247420.0,61199.1,0,66249.0,20.74,FALSE,0.0,Low,2.4,Low
FIN-01722,BLD-01722,Corporate landlord,10,385130.16,299215.12,Very Good,319312.27,48043.62,0,67742.0,18.16,TRUE,8.0,Low,1.4,Medium
FIN-01723,BLD-01723,Housing cooperative,1,0.0,62565.89,Good,740260.0,108136.41,0,40499.0,8.91,FALSE,0.0,Medium,0.7,High
FIN-01724,BLD-01724,Municipal,43,140486.4,0.0,Excellent,355999.26,53063.31,0,41538.0,9.85,TRUE,8.0,High,3.0,High
FIN-01725,BLD-01725,Municipal,22,204508.8,0.0,Excellent,263611.17,99774.35,0,29314.0,8.45,TRUE,8.0,High,4.3,Medium
FIN-01726,BLD-01726,Corporate landlord,39,727331.99,1448574.89,Good,696526.89,15512.01,0,41528.0,16.67,TRUE,8.0,Low,3.5,Medium
FIN-01727,BLD-01727,Municipal,63,84153.6,0.0,Excellent,426479.2,158056.55,0,43036.0,7.54,TRUE,8.0,High,3.0,Medium
FIN-01728,BLD-01728,Condominium,1,0.0,57324.08,Excellent,369688.78,58686.4,0,62397.0,17.75,TRUE,8.0,Low,0.0,Low
FIN-01729,BLD-01729,Corporate landlord,8,525786.81,617285.62,Good,335144.53,144385.83,0,55766.0,18.12,TRUE,8.0,Medium,1.4,Low
FIN-01730,BLD-01730,Condominium,1,0.0,62340.44,Excellent,250872.3,139478.55,0,70929.0,12.17,TRUE,8.0,Low,0.0,Medium
FIN-01731,BLD-01731,Municipal,50,180000.0,0.0,Excellent,641373.48,153260.91,0,44503.0,7.57,TRUE,8.0,High,4.2,High
FIN-01732,BLD-01732,Condominium,1,0.0,5872.82,Good,265813.81,6278.7,0,86667.0,19.1,TRUE,8.0,Low,0.0,Medium
FIN-01733,BLD-01733,Individual,1,17826.55,533746.41,Good,431223.61,17012.96,48,62891.0,13.07,FALSE,0.0,High,4.6,High
FIN-01734,BLD-01734,Corporate landlord,41,244846.35,371965.12,Excellent,640359.84,110642.59,0,66487.0,18.65,TRUE,8.0,Medium,5.2,High
FIN-01735,BLD-01735,Housing cooperative,1,0.0,300996.37,Very Good,589765.07,75742.37,0,39735.0,10.25,FALSE,0.0,Low,2.6,High
FIN-01736,BLD-01736,Condominium,1,0.0,5052.95,Good,316797.77,35983.13,0,75412.0,13.04,TRUE,8.0,Low,0.0,Low
FIN-01737,BLD-01737,Corporate landlord,39,512652.21,815213.62,Excellent,166677.74,147236.7,0,50231.0,13.29,FALSE,0.0,Medium,3.2,High
FIN-01738,BLD-01738,Individual,1,351587.5,580154.09,Good,218971.14,142402.11,47,48456.0,11.79,FALSE,0.0,Medium,3.9,High
FIN-01739,BLD-01739,Corporate landlord,9,87107.53,1307608.92,Excellent,660154.58,143495.65,0,66774.0,18.79,TRUE,8.0,Low,4.0,High
FIN-01740,BLD-01740,Housing cooperative,1,0.0,62944.32,Excellent,420839.22,27356.26,0,38645.0,8.79,FALSE,0.0,Medium,2.6,High
FIN-01741,BLD-01741,Condominium,1,0.0,18686.13,Very Good,763186.19,151219.76,0,50720.0,17.76,TRUE,8.0,Low,0.0,Low
FIN-01742,BLD-01742,Condominium,1,0.0,108028.55,Very Good,180267.92,108149.73,0,86963.0,19.59,TRUE,8.0,Medium,0.0,Low
FIN-01743,BLD-01743,Individual,3,306764.04,367548.73,Good,769665.06,177293.43,73,60683.0,16.41,TRUE,8.0,Medium,5.0,High
FIN-01744,BLD-01744,Municipal,78,76060.8,0.0,Excellent,76731.56,77240.47,0,40918.0,7.89,TRUE,8.0,Medium,1.8,High
FIN-01745,BLD-01745,Corporate landlord,47,391262.71,1079304.47,Excellent,679522.24,115742.98,0,49672.0,19.5,FALSE,0.0,Medium,2.1,Medium
FIN-01746,BLD-01746,Housing cooperative,1,0.0,163177.83,Good,560954.87,58258.43,0,38107.0,8.9,FALSE,0.0,Medium,0.5,Medium
FIN-01747,BLD-01747,Condominium,1,0.0,132985.23,Good,533127.94,101494.29,0,74000.0,13.47,TRUE,8.0,Low,0.0,Low
FIN-01748,BLD-01748,Corporate landlord,20,41022.5,1148831.44,Excellent,596821.57,180334.64,0,55524.0,13.92,TRUE,8.0,Medium,5.0,High
FIN-01749,BLD-01749,Individual,4,117255.37,222252.96,Good,266828.48,164434.46,67,40004.0,12.13,FALSE,0.0,High,1.6,Low
FIN-01750,BLD-01750,Housing cooperative,1,0.0,120497.38,Very Good,140227.86,95630.33,0,50589.0,9.49,FALSE,0.0,Medium,1.8,Medium
FIN-01751,BLD-01751,Corporate landlord,40,768203.83,518473.84,Excellent,532252.76,99865.29,0,41718.0,14.83,TRUE,8.0,Low,1.4,Low
FIN-01752,BLD-01752,Housing cooperative,1,0.0,211501.8,Excellent,481776.69,150932.98,0,44143.0,9.7,FALSE,0.0,Medium,0.0,Medium
FIN-01753,BLD-01753,Municipal,66,535372.8,0.0,Excellent,294437.42,120146.71,0,38242.0,8.07,TRUE,8.0,Medium,1.8,High
FIN-01754,BLD-01754,Corporate landlord,15,116481.41,1448901.98,Excellent,433120.34,5297.39,0,48425.0,21.71,TRUE,8.0,Low,2.5,High
FIN-01755,BLD-01755,Corporate landlord,49,775400.31,340885.93,Excellent,414308.65,155354.12,0,68088.0,15.1,TRUE,8.0,Medium,1.2,Low
FIN-01756,BLD-01756,Municipal,73,38515.2,0.0,Excellent,761021.57,197833.64,0,42466.0,8.39,TRUE,8.0,High,1.2,Medium
FIN-01757,BLD-01757,Individual,1,19488.07,48827.59,Good,408705.37,192506.03,51,49307.0,11.3,TRUE,8.0,Medium,0.9,High
FIN-01758,BLD-01758,Condominium,1,0.0,22990.23,Excellent,499105.09,117957.96,0,68202.0,14.59,TRUE,8.0,Low,0.0,Low
FIN-01759,BLD-01759,Individual,4,472597.85,370419.49,Fair,396142.4,16439.37,47,52413.0,14.05,TRUE,8.0,High,1.6,Medium
FIN-01760,BLD-01760,Individual,1,758927.27,468557.03,Good,186341.29,192063.61,72,39317.0,13.06,FALSE,0.0,Medium,4.0,High
FIN-01761,BLD-01761,Corporate landlord,24,897310.98,993682.82,Very Good,634396.08,40500.54,0,45852.0,14.93,TRUE,8.0,Medium,0.7,Low
FIN-01762,BLD-01762,Corporate landlord,32,173855.14,904428.18,Good,503770.7,195127.3,0,49289.0,18.27,TRUE,8.0,Medium,4.5,High
FIN-01763,BLD-01763,Individual,1,245151.22,323390.49,Good,271583.07,108595.04,45,39410.0,12.63,TRUE,8.0,Medium,2.7,High
FIN-01764,BLD-01764,Corporate landlord,22,1196272.13,1177093.65,Good,479705.69,133279.69,0,74908.0,20.04,TRUE,8.0,Medium,4.9,Low
FIN-01765,BLD-01765,Condominium,1,0.0,79151.9,Very Good,160939.49,180112.86,0,61122.0,15.89,TRUE,8.0,Low,0.0,High
FIN-01766,BLD-01766,Municipal,57,140822.4,0.0,Excellent,115649.86,120616.82,0,44207.0,7.41,TRUE,8.0,Medium,1.7,Low
FIN-01767,BLD-01767,Housing cooperative,1,0.0,194659.74,Excellent,560877.27,127679.53,0,31929.0,9.26,FALSE,0.0,Low,0.9,Medium
FIN-01768,BLD-01768,Individual,3,230092.06,512545.6,Excellent,98498.95,199013.31,38,47484.0,9.87,FALSE,0.0,Medium,1.9,High
FIN-01769,BLD-01769,Condominium,1,0.0,99177.86,Excellent,657438.85,133567.1,0,51783.0,18.45,TRUE,8.0,Low,0.0,High
FIN-01770,BLD-01770,Corporate landlord,37,466020.95,578038.54,Very Good,410968.69,122608.55,0,44225.0,14.31,FALSE,0.0,Low,0.0,Low
FIN-01771,BLD-01771,Individual,3,25534.9,537406.27,Fair,678339.9,108000.75,55,57853.0,12.92,TRUE,8.0,Medium,5.5,Medium
FIN-01772,BLD-01772,Corporate landlord,5,410744.21,1407971.25,Good,195206.62,174245.18,0,61103.0,15.43,FALSE,0.0,Low,4.3,Low
FIN-01773,BLD-01773,Housing cooperative,1,0.0,75752.97,Excellent,631083.21,20464.84,0,36033.0,10.04,FALSE,0.0,Medium,2.7,Medium
FIN-01774,BLD-01774,Housing cooperative,1,0.0,241757.47,Excellent,160457.14,72150.59,0,43520.0,10.95,FALSE,0.0,Medium,1.1,Low
FIN-01775,BLD-01775,Municipal,59,113270.4,0.0,Excellent,192159.44,95721.25,0,39182.0,7.03,TRUE,8.0,High,2.1,Low
FIN-01776,BLD-01776,Municipal,65,122265.6,0.0,Excellent,85457.83,116905.94,0,32225.0,9.45,TRUE,8.0,Medium,4.5,Low
FIN-01777,BLD-01777,Housing cooperative,1,0.0,148602.86,Good,412055.53,142073.83,0,46917.0,9.61,FALSE,0.0,Medium,2.4,Medium
FIN-01778,BLD-01778,Corporate landlord,39,422680.06,1094402.3,Excellent,466357.88,101700.57,0,43777.0,21.85,TRUE,8.0,Low,0.3,Low
FIN-01779,BLD-01779,Corporate landlord,24,358135.11,1494377.41,Very Good,433826.05,83715.44,0,73367.0,19.09,TRUE,8.0,Low,3.7,Medium
FIN-01780,BLD-01780,Corporate landlord,17,100117.17,1356598.1,Excellent,447661.39,79555.21,0,65625.0,13.75,TRUE,8.0,Medium,1.7,Low
FIN-01781,BLD-01781,Condominium,1,0.0,121543.78,Good,558193.02,149114.85,0,80526.0,18.81,TRUE,8.0,Medium,0.0,High
FIN-01782,BLD-01782,Condominium,1,0.0,138142.11,Excellent,735567.95,161837.8,0,83173.0,19.11,TRUE,8.0,Low,0.0,High
FIN-01783,BLD-01783,Corporate landlord,49,115434.7,1239522.11,Excellent,448162.59,79525.46,0,74753.0,16.64,FALSE,0.0,Medium,1.6,Low
FIN-01784,BLD-01784,Housing cooperative,1,0.0,230567.32,Excellent,107363.66,128249.73,0,49615.0,10.78,FALSE,0.0,Medium,3.0,Medium
FIN-01785,BLD-01785,Condominium,1,0.0,55404.36,Very Good,601558.52,30267.93,0,89825.0,19.26,TRUE,8.0,Medium,0.0,Medium
FIN-01786,BLD-01786,Municipal,29,236188.8,0.0,Excellent,776280.3,146530.24,0,41652.0,9.2,TRUE,8.0,Medium,1.4,Medium
FIN-01787,BLD-01787,Municipal,38,324643.2,0.0,Excellent,592234.22,76383.58,0,40680.0,7.39,TRUE,8.0,High,4.7,Medium
FIN-01788,BLD-01788,Corporate landlord,5,728762.56,514032.22,Excellent,663335.94,109435.52,0,65062.0,21.4,TRUE,8.0,Low,4.0,High
FIN-01789,BLD-01789,Individual,4,294225.25,291632.38,Good,246575.94,26594.09,73,40626.0,13.75,FALSE,0.0,Low,4.9,Medium
FIN-01790,BLD-01790,Individual,2,238930.54,410700.69,Good,456510.64,69988.67,60,59547.0,12.02,TRUE,8.0,Medium,5.8,Medium
FIN-01791,BLD-01791,Individual,1,32234.51,61965.26,Fair,190428.85,174839.05,78,51123.0,15.54,TRUE,8.0,Low,9.9,High
FIN-01792,BLD-01792,Condominium,1,0.0,80463.18,Excellent,203269.02,129544.48,0,85048.0,14.15,TRUE,8.0,Low,0.0,High
FIN-01793,BLD-01793,Individual,5,277685.05,73510.18,Good,423060.86,21140.12,40,49810.0,15.74,TRUE,8.0,Medium,3.6,High
FIN-01794,BLD-01794,Corporate landlord,23,206375.78,1473914.94,Very Good,796720.01,57919.84,0,48303.0,13.04,TRUE,8.0,Medium,1.2,Low
FIN-01795,BLD-01795,Municipal,70,63398.4,0.0,Excellent,225556.59,95317.23,0,29173.0,8.77,TRUE,8.0,High,4.4,High
FIN-01796,BLD-01796,Municipal,53,200524.8,0.0,Excellent,187213.43,77712.06,0,38178.0,8.98,TRUE,8.0,High,3.2,High
FIN-01797,BLD-01797,Condominium,1,0.0,101364.35,Very Good,161480.34,143660.52,0,50666.0,13.11,TRUE,8.0,Low,0.0,Low
FIN-01798,BLD-01798,Corporate landlord,6,155657.05,415296.76,Excellent,180156.4,185858.78,0,42177.0,16.31,TRUE,8.0,Medium,0.0,High
FIN-01799,BLD-01799,Municipal,54,192624.0,0.0,Excellent,591904.21,62160.51,0,40570.0,9.56,TRUE,8.0,High,3.6,High
FIN-01800,BLD-01800,Municipal,44,456220.8,0.0,Excellent,482071.62,132514.49,0,28895.0,8.68,TRUE,8.0,High,4.9,Medium
